clip_id,video_id,clip_num,split,has_knees_inward,has_knees_forward,knees_inward_duration,knees_forward_duration,total_error_duration,error_count,quality_score,has_nan_trajectory,exercise_type
37803_2,37803,2,train,False,True,0.0,2.94,2.94,1,0.2222222222222222,False,BackSquat
37805_1,37805,1,train,False,True,0.0,2.29,2.29,1,0.3941798941798942,False,BackSquat
37812_2,37812,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37815_1,37815,1,val,False,True,0.0,2.6,2.6,1,0.3121693121693121,False,BackSquat
37819_8,37819,8,train,False,True,0.0,0.76,0.76,1,0.798941798941799,False,BackSquat
37820_1,37820,1,train,False,True,0.0,3.08,3.08,1,0.18518518518518512,False,BackSquat
37823_2,37823,2,val,False,True,0.0,1.8000000000000003,1.8000000000000003,1,0.5238095238095237,False,BackSquat
37824_2,37824,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37839_1,37839,1,val,True,True,1.21,2.49,3.7,2,0.021164021164021052,False,BackSquat
37840_1,37840,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37842_1,37842,1,test,False,True,0.0,1.77,1.77,1,0.5317460317460317,False,BackSquat
37844_1,37844,1,train,False,True,0.0,1.1600000000000001,1.1600000000000001,1,0.693121693121693,False,BackSquat
37858_1,37858,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37859_4,37859,4,train,True,False,1.5300000000000002,0.0,1.5300000000000002,1,0.5952380952380951,False,BackSquat
37861_3,37861,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37864_7,37864,7,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37872_1,37872,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37880_1,37880,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37885_1,37885,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37895_1,37895,1,train,False,True,0.0,1.32,1.32,1,0.6507936507936507,False,BackSquat
37902_1,37902,1,train,False,True,0.0,2.7800000000000002,2.7800000000000002,1,0.2645502645502644,False,BackSquat
37904_4,37904,4,train,False,True,0.0,1.7400000000000002,1.7400000000000002,1,0.5396825396825395,False,BackSquat
37906_3,37906,3,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37908_2,37908,2,train,False,True,0.0,2.2700000000000005,2.2700000000000005,1,0.3994708994708993,False,BackSquat
37915_1,37915,1,train,False,True,0.0,0.9,0.9,1,0.7619047619047619,False,BackSquat
37917_4,37917,4,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37927_1,37927,1,val,False,True,0.0,5.3,5.3,1,0.0,False,BackSquat
37935_2,37935,2,test,False,True,0.0,1.02,1.02,1,0.7301587301587301,False,BackSquat
37936_1,37936,1,train,False,True,0.0,0.8699999999999999,0.8699999999999999,1,0.7698412698412699,False,BackSquat
37941_3,37941,3,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37958_1,37958,1,train,False,True,0.0,3.48,3.48,1,0.0793650793650793,False,BackSquat
37970_2,37970,2,train,False,True,0.0,1.19,1.19,1,0.6851851851851851,False,BackSquat
37973_1,37973,1,train,False,True,0.0,1.56,1.56,1,0.5873015873015872,False,BackSquat
37976_3,37976,3,val,False,True,0.0,1.9300000000000002,1.9300000000000002,1,0.4894179894179893,False,BackSquat
37979_2,37979,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
37980_2,37980,2,val,False,True,0.0,0.9099999999999999,0.9099999999999999,1,0.7592592592592593,False,BackSquat
37987_4,37987,4,train,True,True,1.22,2.19,3.41,2,0.0978835978835978,False,BackSquat
37994_1,37994,1,train,False,True,0.0,1.4199999999999995,1.4199999999999995,1,0.6243386243386244,False,BackSquat
37997_4,37997,4,train,False,True,0.0,1.9899999999999998,1.9899999999999998,1,0.4735449735449736,False,BackSquat
37998_1,37998,1,train,False,True,0.0,1.0699999999999998,1.0699999999999998,1,0.716931216931217,False,BackSquat
38000_1,38000,1,train,False,True,0.0,3.4,3.4,1,0.10052910052910047,False,BackSquat
38001_14,38001,14,train,False,True,0.0,0.7599999999999999,0.7599999999999999,1,0.798941798941799,False,BackSquat
38006_1,38006,1,train,False,True,0.0,1.38,1.38,1,0.6349206349206349,False,BackSquat
38008_1,38008,1,train,False,True,0.0,1.47,1.47,1,0.6111111111111112,False,BackSquat
38011_2,38011,2,train,False,True,0.0,2.25,2.25,1,0.40476190476190477,False,BackSquat
38018_2,38018,2,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
38023_1,38023,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
38028_7,38028,7,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
38029_1,38029,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
38032_1,38032,1,test,False,True,0.0,0.8099999999999999,0.8099999999999999,1,0.7857142857142857,False,BackSquat
38035_1,38035,1,test,False,True,0.0,1.2600000000000002,1.2600000000000002,1,0.6666666666666665,False,BackSquat
38040_1,38040,1,val,True,True,3.5100000000000007,2.6100000000000003,6.120000000000001,2,0.0,False,BackSquat
38045_1,38045,1,val,False,True,0.0,2.2399999999999998,2.2399999999999998,1,0.40740740740740744,False,BackSquat
38057_4,38057,4,train,False,True,0.0,1.46,1.46,1,0.6137566137566137,False,BackSquat
38060_7,38060,7,test,False,True,0.0,1.21,1.21,1,0.6798941798941799,False,BackSquat
38061_1,38061,1,train,False,True,0.0,1.5399999999999998,1.5399999999999998,1,0.5925925925925926,False,BackSquat
45823_6,45823,6,train,False,True,0.0,2.13,2.13,1,0.4365079365079365,False,BackSquat
45844_1,45844,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
45879_2,45879,2,train,False,True,0.0,1.0499999999999998,1.0499999999999998,1,0.7222222222222223,False,BackSquat
45890_3,45890,3,train,False,True,0.0,1.07,1.07,1,0.716931216931217,False,BackSquat
45896_11,45896,11,train,False,True,0.0,0.52,0.52,1,0.8624338624338624,False,BackSquat
45919_1,45919,1,train,False,True,0.0,1.1700000000000004,1.1700000000000004,1,0.6904761904761904,False,BackSquat
45944_1,45944,1,train,True,True,0.8799999999999999,1.2500000000000002,2.13,2,0.4365079365079365,False,BackSquat
45945_2,45945,2,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
45946_1,45946,1,train,True,True,3.8700000000000006,4.05,7.92,2,0.0,False,BackSquat
45950_1,45950,1,train,False,True,0.0,1.9500000000000002,1.9500000000000002,1,0.4841269841269841,False,BackSquat
45952_1,45952,1,train,False,True,0.0,2.2699999999999996,2.2699999999999996,1,0.39947089947089953,False,BackSquat
45954_2,45954,2,train,False,True,0.0,1.3099999999999998,1.3099999999999998,1,0.6534391534391535,False,BackSquat
45959_1,45959,1,test,False,True,0.0,2.8,2.8,1,0.2592592592592593,False,BackSquat
45968_3,45968,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
45970_1,45970,1,test,False,True,0.0,2.04,2.04,1,0.46031746031746024,False,BackSquat
45973_7,45973,7,train,False,True,0.0,0.8099999999999998,0.8099999999999998,1,0.7857142857142858,False,BackSquat
45984_2,45984,2,val,False,True,0.0,1.31,1.31,1,0.6534391534391535,False,BackSquat
45986_3,45986,3,train,False,True,0.0,0.9099999999999999,0.9099999999999999,1,0.7592592592592593,False,BackSquat
46001_4,46001,4,train,False,True,0.0,0.69,0.69,1,0.8174603174603174,False,BackSquat
46003_1,46003,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46007_3,46007,3,train,True,True,1.3100000000000003,2.45,3.7600000000000007,2,0.005291005291005013,False,BackSquat
46010_3,46010,3,val,False,True,0.0,0.6600000000000001,0.6600000000000001,1,0.8253968253968254,False,BackSquat
46026_1,46026,1,train,False,True,0.0,0.8400000000000003,0.8400000000000003,1,0.7777777777777777,False,BackSquat
46029_1,46029,1,train,True,True,1.94,1.1499999999999995,3.0899999999999994,2,0.18253968253968267,False,BackSquat
46035_1,46035,1,test,True,True,1.38,2.62,4.0,2,0.0,False,BackSquat
46036_1,46036,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46039_1,46039,1,test,False,True,0.0,2.1799999999999997,2.1799999999999997,1,0.42328042328042337,False,BackSquat
46043_4,46043,4,train,False,True,0.0,0.7000000000000002,0.7000000000000002,1,0.8148148148148148,False,BackSquat
46047_1,46047,1,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46051_1,46051,1,train,True,True,1.88,1.5200000000000005,3.4000000000000004,2,0.10052910052910036,False,BackSquat
46057_2,46057,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46064_1,46064,1,train,True,True,1.46,1.04,2.5,2,0.3386243386243386,False,BackSquat
46067_1,46067,1,test,True,True,1.37,1.97,3.34,2,0.1164021164021164,False,BackSquat
46073_1,46073,1,train,False,True,0.0,3.21,3.21,1,0.1507936507936508,False,BackSquat
46076_3,46076,3,train,False,True,0.0,1.29,1.29,1,0.6587301587301587,False,BackSquat
46081_1,46081,1,train,True,True,1.74,1.3099999999999996,3.05,2,0.19312169312169314,False,BackSquat
46082_4,46082,4,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46085_2,46085,2,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46087_1,46087,1,train,False,True,0.0,1.9200000000000002,1.9200000000000002,1,0.492063492063492,False,BackSquat
46091_6,46091,6,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46093_1,46093,1,train,False,True,0.0,1.19,1.19,1,0.6851851851851851,False,BackSquat
46095_1,46095,1,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46100_3,46100,3,train,True,True,1.46,1.3000000000000003,2.7600000000000002,2,0.26984126984126977,False,BackSquat
46101_3,46101,3,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46103_2,46103,2,val,False,True,0.0,2.2600000000000002,2.2600000000000002,1,0.402116402116402,False,BackSquat
46108_1,46108,1,train,False,True,0.0,1.63,1.63,1,0.5687830687830688,False,BackSquat
46109_1,46109,1,train,False,True,0.0,1.3599999999999999,1.3599999999999999,1,0.6402116402116402,False,BackSquat
46113_5,46113,5,train,False,True,0.0,0.8400000000000001,0.8400000000000001,1,0.7777777777777777,False,BackSquat
46125_10,46125,10,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46129_9,46129,9,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46133_1,46133,1,train,False,True,0.0,0.79,0.79,1,0.7910052910052909,False,BackSquat
46134_1,46134,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46136_4,46136,4,train,False,True,0.0,1.38,1.38,1,0.6349206349206349,False,BackSquat
46146_4,46146,4,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46156_1,46156,1,train,False,True,0.0,1.4899999999999998,1.4899999999999998,1,0.6058201058201058,False,BackSquat
46159_1,46159,1,train,False,True,0.0,2.23,2.23,1,0.41005291005291,False,BackSquat
46160_1,46160,1,train,False,True,0.0,0.9100000000000001,0.9100000000000001,1,0.7592592592592592,False,BackSquat
46165_1,46165,1,train,True,False,0.9700000000000006,0.0,0.9700000000000006,1,0.7433862433862433,False,BackSquat
46167_1,46167,1,test,False,True,0.0,1.2799999999999998,1.2799999999999998,1,0.6613756613756614,False,BackSquat
46174_1,46174,1,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46178_2,46178,2,train,False,True,0.0,0.5800000000000001,0.5800000000000001,1,0.8465608465608465,False,BackSquat
46183_3,46183,3,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46185_2,46185,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46186_4,46186,4,test,True,True,1.73,2.89,4.62,2,0.0,False,BackSquat
46187_1,46187,1,test,False,True,0.0,1.3100000000000003,1.3100000000000003,1,0.6534391534391534,False,BackSquat
46190_11,46190,11,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46191_2,46191,2,train,False,True,0.0,0.7600000000000001,0.7600000000000001,1,0.7989417989417988,False,BackSquat
46205_1,46205,1,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46207_2,46207,2,val,False,True,0.0,1.8600000000000003,1.8600000000000003,1,0.5079365079365079,False,BackSquat
46209_3,46209,3,val,True,True,1.2100000000000004,2.56,3.7700000000000005,2,0.002645502645502451,False,BackSquat
46210_1,46210,1,train,False,True,0.0,1.5799999999999998,1.5799999999999998,1,0.5820105820105821,False,BackSquat
46213_1,46213,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46216_1,46216,1,train,False,True,0.0,2.030000000000001,2.030000000000001,1,0.4629629629629627,False,BackSquat
46217_1,46217,1,val,False,True,0.0,3.5599999999999996,3.5599999999999996,1,0.05820105820105825,False,BackSquat
46220_7,46220,7,train,True,True,0.7900000000000003,1.44,2.2300000000000004,2,0.4100529100529099,False,BackSquat
46221_3,46221,3,train,True,False,1.53,0.0,1.53,1,0.5952380952380952,False,BackSquat
46230_1,46230,1,train,False,True,0.0,1.29,1.29,1,0.6587301587301587,False,BackSquat
46233_1,46233,1,train,False,True,0.0,0.8700000000000001,0.8700000000000001,1,0.7698412698412698,False,BackSquat
46239_5,46239,5,test,False,True,0.0,0.8700000000000001,0.8700000000000001,1,0.7698412698412698,False,BackSquat
46243_1,46243,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46247_1,46247,1,val,False,True,0.0,0.7700000000000005,0.7700000000000005,1,0.7962962962962962,False,BackSquat
46248_5,46248,5,train,False,True,0.0,1.73,1.73,1,0.5423280423280423,False,BackSquat
46252_1,46252,1,train,False,True,0.0,1.3399999999999994,1.3399999999999994,1,0.6455026455026456,False,BackSquat
46259_1,46259,1,train,False,True,0.0,1.21,1.21,1,0.6798941798941799,False,BackSquat
46261_2,46261,2,train,True,False,2.0300000000000002,0.0,2.0300000000000002,1,0.4629629629629629,False,BackSquat
46264_2,46264,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46278_1,46278,1,train,False,True,0.0,1.1900000000000002,1.1900000000000002,1,0.6851851851851851,False,BackSquat
46280_1,46280,1,val,False,True,0.0,1.83,1.83,1,0.5158730158730158,False,BackSquat
46284_1,46284,1,train,False,True,0.0,4.07,4.07,1,0.0,False,BackSquat
46286_1,46286,1,train,False,True,0.0,1.9899999999999998,1.9899999999999998,1,0.4735449735449736,False,BackSquat
46289_3,46289,3,train,False,True,0.0,0.6600000000000001,0.6600000000000001,1,0.8253968253968254,False,BackSquat
46295_53,46295,53,train,False,True,0.0,1.59,1.59,1,0.5793650793650793,False,BackSquat
46302_3,46302,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46305_2,46305,2,train,True,True,1.0200000000000002,0.7100000000000002,1.7300000000000004,2,0.5423280423280422,False,BackSquat
46307_6,46307,6,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46308_1,46308,1,train,False,True,0.0,0.8499999999999996,0.8499999999999996,1,0.7751322751322752,False,BackSquat
46311_1,46311,1,train,False,True,0.0,1.6600000000000001,1.6600000000000001,1,0.5608465608465607,False,BackSquat
46312_2,46312,2,train,False,True,0.0,1.6000000000000005,1.6000000000000005,1,0.5767195767195765,False,BackSquat
46316_6,46316,6,val,False,True,0.0,1.2400000000000002,1.2400000000000002,1,0.6719576719576719,False,BackSquat
46319_1,46319,1,train,False,True,0.0,1.9400000000000002,1.9400000000000002,1,0.48677248677248675,False,BackSquat
46327_1,46327,1,train,False,True,0.0,3.11,3.11,1,0.1772486772486772,False,BackSquat
46332_3,46332,3,test,False,True,0.0,1.6400000000000001,1.6400000000000001,1,0.566137566137566,False,BackSquat
46334_2,46334,2,train,False,True,0.0,2.5,2.5,1,0.3386243386243386,False,BackSquat
46341_1,46341,1,train,True,True,1.3199999999999998,1.2999999999999998,2.6199999999999997,2,0.306878306878307,False,BackSquat
46342_4,46342,4,train,False,True,0.0,0.9500000000000001,0.9500000000000001,1,0.7486772486772486,False,BackSquat
46348_1,46348,1,train,False,True,0.0,1.9000000000000001,1.9000000000000001,1,0.4973544973544973,False,BackSquat
46356_3,46356,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46359_1,46359,1,train,False,True,0.0,0.9699999999999998,0.9699999999999998,1,0.7433862433862435,False,BackSquat
46365_5,46365,5,test,True,True,1.54,2.16,3.7,2,0.021164021164021052,False,BackSquat
46367_1,46367,1,train,True,True,3.7800000000000002,2.9800000000000004,6.760000000000001,2,0.0,False,BackSquat
46372_1,46372,1,test,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46376_1,46376,1,test,False,True,0.0,1.87,1.87,1,0.5052910052910052,False,BackSquat
46380_1,46380,1,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46382_2,46382,2,train,False,True,0.0,2.3200000000000003,2.3200000000000003,1,0.38624338624338617,False,BackSquat
46385_1,46385,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46396_3,46396,3,train,False,True,0.0,0.9099999999999997,0.9099999999999997,1,0.7592592592592593,False,BackSquat
46406_3,46406,3,val,False,True,0.0,1.37,1.37,1,0.6375661375661374,False,BackSquat
46407_1,46407,1,val,True,True,2.21,1.19,3.4,2,0.10052910052910047,False,BackSquat
46410_1,46410,1,train,False,True,0.0,1.1,1.1,1,0.708994708994709,False,BackSquat
46412_5,46412,5,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46413_4,46413,4,train,False,True,0.0,2.0599999999999996,2.0599999999999996,1,0.4550264550264551,False,BackSquat
46417_1,46417,1,train,False,True,0.0,1.29,1.29,1,0.6587301587301587,False,BackSquat
46424_5,46424,5,train,False,True,0.0,0.9199999999999995,0.9199999999999995,1,0.7566137566137567,False,BackSquat
46435_1,46435,1,train,False,True,0.0,1.02,1.02,1,0.7301587301587301,False,BackSquat
46438_1,46438,1,train,False,True,0.0,0.6999999999999997,0.6999999999999997,1,0.8148148148148149,False,BackSquat
46445_1,46445,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46448_1,46448,1,train,False,True,0.0,1.0599999999999996,1.0599999999999996,1,0.7195767195767196,False,BackSquat
46449_3,46449,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46462_4,46462,4,val,True,True,2.0399999999999996,2.2100000000000004,4.25,2,0.0,False,BackSquat
46465_3,46465,3,val,False,True,0.0,1.1400000000000001,1.1400000000000001,1,0.6984126984126984,False,BackSquat
46466_3,46466,3,train,False,True,0.0,2.56,2.56,1,0.3227513227513227,False,BackSquat
46470_8,46470,8,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46480_4,46480,4,train,False,True,0.0,0.95,0.95,1,0.7486772486772486,False,BackSquat
46482_2,46482,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46484_11,46484,11,train,False,True,0.0,0.73,0.73,1,0.8068783068783069,False,BackSquat
46494_1,46494,1,test,False,True,0.0,2.2600000000000002,2.2600000000000002,1,0.402116402116402,False,BackSquat
46499_2,46499,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46502_1,46502,1,train,True,False,1.0899999999999999,0.0,1.0899999999999999,1,0.7116402116402116,False,BackSquat
46504_3,46504,3,test,False,True,0.0,1.3599999999999999,1.3599999999999999,1,0.6402116402116402,False,BackSquat
46506_5,46506,5,val,False,True,0.0,0.9499999999999997,0.9499999999999997,1,0.7486772486772487,False,BackSquat
46507_2,46507,2,train,False,True,0.0,1.41,1.41,1,0.626984126984127,False,BackSquat
46509_1,46509,1,train,False,True,0.0,1.9100000000000001,1.9100000000000001,1,0.49470899470899465,False,BackSquat
46522_4,46522,4,train,False,True,0.0,1.03,1.03,1,0.7275132275132274,False,BackSquat
46526_1,46526,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46529_3,46529,3,train,True,True,0.96,1.65,2.61,2,0.30952380952380953,False,BackSquat
46530_1,46530,1,train,False,True,0.0,1.8099999999999998,1.8099999999999998,1,0.5211640211640212,False,BackSquat
46537_1,46537,1,val,False,True,0.0,0.96,0.96,1,0.746031746031746,False,BackSquat
46546_4,46546,4,train,False,True,0.0,0.98,0.98,1,0.7407407407407407,False,BackSquat
46549_1,46549,1,train,False,True,0.0,0.81,0.81,1,0.7857142857142857,False,BackSquat
46550_1,46550,1,train,False,True,0.0,1.1300000000000003,1.1300000000000003,1,0.7010582010582009,False,BackSquat
46558_3,46558,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46559_11,46559,11,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46569_11,46569,11,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46570_1,46570,1,val,False,True,0.0,2.58,2.58,1,0.31746031746031744,False,BackSquat
46571_3,46571,3,train,True,True,1.31,2.62,3.93,2,0.0,False,BackSquat
46572_1,46572,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46579_1,46579,1,train,False,True,0.0,4.4399999999999995,4.4399999999999995,1,0.0,False,BackSquat
46583_1,46583,1,train,False,True,0.0,3.79,3.79,1,0.0,False,BackSquat
46587_7,46587,7,train,True,True,1.0999999999999999,0.6499999999999999,1.7499999999999998,2,0.5370370370370371,False,BackSquat
46589_2,46589,2,train,False,True,0.0,0.7299999999999999,0.7299999999999999,1,0.8068783068783069,False,BackSquat
46610_2,46610,2,train,False,True,0.0,1.4400000000000004,1.4400000000000004,1,0.6190476190476188,False,BackSquat
46616_20,46616,20,train,False,True,0.0,0.54,0.54,1,0.8571428571428571,False,BackSquat
46619_1,46619,1,train,True,True,1.4400000000000004,2.7700000000000005,4.210000000000001,2,0.0,False,BackSquat
46620_2,46620,2,train,True,True,0.6500000000000001,0.8,1.4500000000000002,2,0.6164021164021163,False,BackSquat
46621_1,46621,1,train,True,True,2.0599999999999996,1.6499999999999995,3.709999999999999,2,0.018518518518518712,False,BackSquat
46626_4,46626,4,test,False,True,0.0,1.12,1.12,1,0.7037037037037037,False,BackSquat
46627_3,46627,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46628_6,46628,6,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46648_1,46648,1,train,True,True,1.06,1.6700000000000002,2.7300000000000004,2,0.2777777777777777,False,BackSquat
46651_5,46651,5,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46652_2,46652,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46654_2,46654,2,val,False,True,0.0,1.19,1.19,1,0.6851851851851851,False,BackSquat
46655_1,46655,1,test,False,True,0.0,0.75,0.75,1,0.8015873015873016,False,BackSquat
46660_1,46660,1,train,False,True,0.0,1.6600000000000001,1.6600000000000001,1,0.5608465608465607,False,BackSquat
46667_4,46667,4,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46669_2,46669,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46677_1,46677,1,train,False,True,0.0,1.6400000000000001,1.6400000000000001,1,0.566137566137566,False,BackSquat
46684_1,46684,1,train,True,True,1.3399999999999999,2.46,3.8,2,0.0,False,BackSquat
46685_2,46685,2,test,True,False,0.5999999999999999,0.0,0.5999999999999999,1,0.8412698412698413,False,BackSquat
46701_1,46701,1,train,True,True,0.8799999999999999,2.29,3.17,2,0.1613756613756614,False,BackSquat
46706_1,46706,1,train,True,False,1.1000000000000005,0.0,1.1000000000000005,1,0.7089947089947088,False,BackSquat
46709_1,46709,1,train,False,True,0.0,0.7399999999999998,0.7399999999999998,1,0.8042328042328043,False,BackSquat
46714_1,46714,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46723_2,46723,2,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46724_5,46724,5,train,False,True,0.0,0.6499999999999999,0.6499999999999999,1,0.828042328042328,False,BackSquat
46725_1,46725,1,val,False,True,0.0,1.85,1.85,1,0.5105820105820105,False,BackSquat
46726_4,46726,4,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46732_1,46732,1,train,False,True,0.0,2.2,2.2,1,0.4179894179894179,False,BackSquat
46734_1,46734,1,train,False,True,0.0,0.8300000000000001,0.8300000000000001,1,0.7804232804232804,False,BackSquat
46745_2,46745,2,val,False,True,0.0,0.41000000000000003,0.41000000000000003,1,0.8915343915343915,False,BackSquat
46749_4,46749,4,train,False,True,0.0,1.6400000000000001,1.6400000000000001,1,0.566137566137566,False,BackSquat
46755_1,46755,1,train,False,True,0.0,0.6099999999999999,0.6099999999999999,1,0.8386243386243386,False,BackSquat
46758_3,46758,3,val,False,True,0.0,1.0099999999999998,1.0099999999999998,1,0.7328042328042328,False,BackSquat
46762_2,46762,2,test,False,True,0.0,1.5099999999999998,1.5099999999999998,1,0.6005291005291006,False,BackSquat
46772_1,46772,1,train,False,True,0.0,4.0,4.0,1,0.0,False,BackSquat
46773_3,46773,3,train,False,True,0.0,1.9200000000000002,1.9200000000000002,1,0.492063492063492,False,BackSquat
46774_8,46774,8,train,False,True,0.0,1.4,1.4,1,0.6296296296296297,False,BackSquat
46777_1,46777,1,train,False,True,0.0,0.42999999999999994,0.42999999999999994,1,0.8862433862433863,False,BackSquat
46779_4,46779,4,train,True,True,0.5999999999999999,0.94,1.5399999999999998,2,0.5925925925925926,False,BackSquat
46782_3,46782,3,val,False,True,0.0,0.9700000000000002,0.9700000000000002,1,0.7433862433862433,False,BackSquat
46787_1,46787,1,val,False,True,0.0,0.9199999999999999,0.9199999999999999,1,0.7566137566137566,False,BackSquat
46810_8,46810,8,train,True,True,0.77,1.81,2.58,2,0.31746031746031744,False,BackSquat
46820_1,46820,1,val,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46827_5,46827,5,train,False,True,0.0,1.16,1.16,1,0.6931216931216931,False,BackSquat
46839_1,46839,1,train,False,True,0.0,3.32,3.32,1,0.12169312169312174,False,BackSquat
46850_1,46850,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46856_1,46856,1,test,False,True,0.0,1.9399999999999995,1.9399999999999995,1,0.48677248677248686,False,BackSquat
46865_1,46865,1,train,False,True,0.0,1.59,1.59,1,0.5793650793650793,False,BackSquat
46868_1,46868,1,val,False,True,0.0,0.9099999999999999,0.9099999999999999,1,0.7592592592592593,False,BackSquat
46869_2,46869,2,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46876_1,46876,1,train,False,True,0.0,1.2199999999999998,1.2199999999999998,1,0.6772486772486773,False,BackSquat
46877_1,46877,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46881_1,46881,1,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46889_5,46889,5,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46895_1,46895,1,train,False,True,0.0,0.9300000000000002,0.9300000000000002,1,0.753968253968254,False,BackSquat
46896_3,46896,3,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46900_3,46900,3,test,False,True,0.0,1.65,1.65,1,0.5634920634920635,False,BackSquat
46904_6,46904,6,train,False,True,0.0,1.7899999999999996,1.7899999999999996,1,0.5264550264550265,False,BackSquat
46909_6,46909,6,train,False,True,0.0,1.0299999999999998,1.0299999999999998,1,0.7275132275132276,False,BackSquat
46914_2,46914,2,train,False,True,0.0,1.92,1.92,1,0.4920634920634921,False,BackSquat
46916_1,46916,1,train,False,True,0.0,1.11,1.11,1,0.7063492063492063,False,BackSquat
46920_16,46920,16,train,False,False,0.0,0.0,0.0,0,1.0,False,BackSquat
46921_1,46921,1,train,False,True,0.0,2.9700000000000006,2.9700000000000006,1,0.21428571428571408,False,BackSquat
